url,post_nummer,latitude,longitude,boligtype,boligstorrelse,grundstorrelse,vaerelser,etage,byggeår,om_byggeår,skatter,boligareal_tinglyst,toiletter,badevaerelser,pris,salgsmaned,salgsar
https://www.boliga.dk/bolig/1829531/amerika_plads_36_st_th_2100_koebenhavn_oe,"Amerika Plads 36, st. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,124,0,3,0,2008,,2352,107,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1829357/robert_jacobsens_vej_8__7_tv_2300_koebenhavn_s,"Robert Jacobsens Vej 8, 7. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,124,0,4,7,2017,0,3200,117,1,1,6095000,11,2021
https://www.boliga.dk/bolig/1829532/calaisgade_4_st_tv_2150_nordhavn,"Calaisgade 4, st. tv 2150 Nordhavn",56.05,12.61667,Ejerlejlighed,101,,4,0,2021,0,0,0,1,1,6249000,11,2021
https://www.boliga.dk/bolig/1829189/amerika_plads_3e_4_tv_2100_koebenhavn_oe,"Amerika Plads 3E, 4. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,124,0,4,4,2005,0,3088,115,1,1,7650000,11,2021
https://www.boliga.dk/bolig/1829157/frederiksberg_alle_100_st_th_1820_frederiksberg_c,"Frederiksberg Alle 100, st. th 1820 Frederiksberg C",56.0,10.0,Ejerlejlighed,156,0,5,0,1928,,2464,143,1,1,8795000,11,2021
https://www.boliga.dk/bolig/1829213/sankt_thomas_alle_10_4_th_1824_frederiksberg_c,"Sankt Thomas Alle 10, 4. th 1824 Frederiksberg C",56.0,10.0,Ejerlejlighed,173,0,5,4,1914,0,2428,196,1,1,12495000,11,2021
https://www.boliga.dk/bolig/1829121/oeresundsvej_47a_3_th_2300_koebenhavn_s,"Øresundsvej 47A, 3. th 2300 København S",55.6759,12.5655,Ejerlejlighed,61,0,2,3,1914,0,1046,50,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1829124/valdemarsgade_64_st_th_1665_koebenhavn_v,"Valdemarsgade 64, st. th 1665 København V",55.6759,12.5655,Ejerlejlighed,53,0,2,0,1900,0,898,45,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1829103/helga_larsens_plads_12_4_th_2720_vanloese,"Helga Larsens Plads 12, 4. th 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,77,0,3,4,1958,0,1284,70,1,1,3395000,11,2021
https://www.boliga.dk/bolig/1829101/weidekampsgade_57_3_2_islands_brygge_2300_koebenhavn_s,"Weidekampsgade 57, 3. 2 2300 København S",55.6759,12.5655,Ejerlejlighed,79,0,2,3,2006,0,1717,63,1,1,4395000,11,2021
https://www.boliga.dk/bolig/1829111/strandlodsvej_25b_2_th_2300_koebenhavn_s,"Strandlodsvej 25B, 2. th 2300 København S",55.6759,12.5655,Ejerlejlighed,90,0,3,2,2016,0,2085,80,1,1,5000000,11,2021
https://www.boliga.dk/bolig/1829131/livjaegergade_41_5_th_2100_koebenhavn_oe,"Livjægergade 41, 5. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,174,0,6,5,1889,0,2822,160,2,1,11495000,11,2021
https://www.boliga.dk/bolig/1829100/islands_brygge_64_2_th_2300_koebenhavn_s,"Islands Brygge 64, 2. th 2300 København S",55.6759,12.5655,Ejerlejlighed,148,0,4,2,2018,0,3367,135,2,2,12700000,11,2021
https://www.boliga.dk/bolig/1828741/buddinge_hovedgade_160_2_tv_2860_soeborg,"Buddinge Hovedgade 160, 2. tv 2860 Søborg",55.7302,12.5098,Ejerlejlighed,59,0,3,2,1948,0,757,76,1,1,1850000,11,2021
https://www.boliga.dk/bolig/1828918/vester_soegade_22__7_tv_1601_koebenhavn_v,"Vester Søgade 22, 7. tv 1601 København V",55.6759,12.5655,Ejerlejlighed,81,0,2,7,1974,0,1312,72,1,1,5195000,11,2021
https://www.boliga.dk/bolig/1828628/store_kongensgade_53b_3__nr_1_1264_koebenhavn_k,"Store Kongensgade 53B, 3. 1 1264 København K",55.6759,12.5655,Ejerlejlighed,148,0,4,3,1931,0,3628,137,2,2,11250000,11,2021
https://www.boliga.dk/bolig/1828883/dalstroeget_116_2_2870_dyssegaard_,"Dalstrøget 116, 2. 2870 Dyssegård",55.7378228,12.5224966,Ejerlejlighed,49,0,1,2,1959,0,578,41,1,1,1650000,11,2021
https://www.boliga.dk/bolig/1828768/albertslundvej_117_st_mf_2625_vallensbaek,"Albertslundvej 117, st. mf 2625 Vallensbæk",55.6333,12.3667,Ejerlejlighed,104,0,4,0,1964,0,1155,96,2,1,1795000,11,2021
https://www.boliga.dk/bolig/1828964/dansborg_alle_2a__st_th_2650_hvidovre,"Dansborg Alle 2A, st. th 2650 Hvidovre",55.6572,12.4736,Ejerlejlighed,51,0,2,0,1945,0,619,53,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1833937/ellegaardsvej_43__st_th_2820_gentofte,"Ellegårdsvej 43, st. th 2820 Gentofte",55.749,12.546,Ejerlejlighed,78,0,3,0,1944,0,1582,110,1,1,3995000,11,2021
https://www.boliga.dk/bolig/1840191/maglebo_13_1_tv_2770_kastrup,"Maglebo 13, 1. tv 2770 Kastrup",55.6352,12.6489,Ejerlejlighed,102,0,4,1,1952,0,1563,102,1,1,4095000,11,2021
https://www.boliga.dk/bolig/1835017/gladsaxevej_69__1_tv_2860_soeborg,"Gladsaxevej 69, 1. tv 2860 Søborg",55.7302,12.5098,Ejerlejlighed,70,0,3,1,1946,0,949,74,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1833937/ellegaardsvej_43__st_th_2820_gentofte,"Ellegårdsvej 43, st. th 2820 Gentofte",55.749,12.546,Ejerlejlighed,78,0,3,0,1944,0,1582,110,1,1,3995000,11,2021
https://www.boliga.dk/bolig/1840191/maglebo_13_1_tv_2770_kastrup,"Maglebo 13, 1. tv 2770 Kastrup",55.6352,12.6489,Ejerlejlighed,102,0,4,1,1952,0,1563,102,1,1,4095000,11,2021
https://www.boliga.dk/bolig/1835017/gladsaxevej_69__1_tv_2860_soeborg,"Gladsaxevej 69, 1. tv 2860 Søborg",55.7302,12.5098,Ejerlejlighed,70,0,3,1,1946,0,949,74,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1828199/tycho_brahes_alle_25_3_th_2300_koebenhavn_s,"Tycho Brahes Allé 25, 3. th 2300 København S",55.6759,12.5655,Ejerlejlighed,48,0,2,3,1903,0,584,41,1,0,1995000,11,2021
https://www.boliga.dk/bolig/1828763/tagensvej_47_4_28_2200_koebenhavn_n,"Tagensvej 47, 4. 28 2200 København N",55.6759,12.5655,Ejerlejlighed,43,0,2,4,1966,0,655,37,1,1,2245000,11,2021
https://www.boliga.dk/bolig/1828884/byhoejen_9_st_tv_2720_vanloese,"Byhøjen 9, st. tv 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,52,0,2,0,1940,0,916,48,1,1,2250000,11,2021
https://www.boliga.dk/bolig/1828678/roedovre_parkvej_183_3_th_2610_roedovre,"Rødovre Parkvej 183, 3. th 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,76,0,3,3,1964,0,833,72,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1828740/nordre_fasanvej_157_st_th_2000_frederiksberg,"Nordre Fasanvej 157, st. th 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,56,0,2,0,1904,0,854,47,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1828840/flensborggade_3_2_tv_1669_koebenhavn_v,"Flensborggade 3, 2. tv 1669 København V",55.6759,12.5655,Ejerlejlighed,52,0,2,2,1896,0,869,44,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1828767/frederikssundsvej_50_1_6_2400_koebenhavn_nv,"Frederikssundsvej 50, 1. 6 2400 København NV",55.7066584,12.5154617,Ejerlejlighed,96,0,3,1,1972,0,1506,79,1,1,3295000,11,2021
https://www.boliga.dk/bolig/1828769/hyltebjerg_alle_1_st_tv_2720_vanloese,"Hyltebjerg Allé 1, st. tv 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,62,0,2,0,1938,1976,1544,102,1,1,3295000,11,2021
https://www.boliga.dk/bolig/1828708/cf_richs_vej_140_2_tv_2000_frederiksberg,"C.F. Richs Vej 140, 2. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,81,0,4,2,1937,0,1616,75,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1828859/matthaeusgade_46b_1_153_1666_koebenhavn_v,"Matthæusgade 46B, 1. 153 1666 København V",55.6759,12.5655,Ejerlejlighed,73,0,2,1,1970,1992,1049,57,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1828891/lykkens_minde_10_2_doerlejl_6_2860_soeborg,"Lykkens Minde 10, 2. 6 2860 Søborg",55.7302,12.5098,Ejerlejlighed,111,0,3,2,2000,2016,2052,97,1,1,3750000,11,2021
https://www.boliga.dk/bolig/1828878/bogensegade_7_5_th_2100_koebenhavn_oe,"Bogensegade 7, 5. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,58,0,2,5,1904,0,950,51,1,1,3995000,11,2021
https://www.boliga.dk/bolig/1828611/peblinge_dossering_32a_st_th_2200_koebenhavn_n,"Peblinge Dossering 32A, st. th 2200 København N",55.6759,12.5655,Ejerlejlighed,74,0,2,0,1866,1907,1271,58,1,1,4000000,11,2021
https://www.boliga.dk/bolig/1828924/graastensgade_1__2_tv_1677_koebenhavn_v,"Gråstensgade 1, 2. tv 1677 København V",55.6759,12.5655,Ejerlejlighed,65,0,2,2,1904,0,1001,58,1,1,4095000,11,2021
https://www.boliga.dk/bolig/1828841/egegaardsvej_4_1_4_2610_roedovre,"Egegårdsvej 4, 1. 4 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,109,0,3,1,0,0,4813,0,2,1,4495000,11,2021
https://www.boliga.dk/bolig/1828922/store_strandstraede_11__4_th_1255_koebenhavn_k,"Store Strandstræde 11, 4. th 1255 København K",55.6759,12.5655,Ejerlejlighed,67,0,2,4,1935,0,1057,54,1,1,4495000,11,2021
https://www.boliga.dk/bolig/1828867/bryggertorvet_6_3_2_2900_hellerup,"Bryggertorvet 6, 3. 2 2900 Hellerup",55.732,12.5709,Ejerlejlighed,73,0,2,3,1995,0,1005,73,1,1,4750000,11,2021
https://www.boliga.dk/bolig/1828764/rundholtsvej_56_2_1_islands_brygge_2300_koebenhavn_s,"Rundholtsvej 56, 2. 1 2300 København S",55.6536112,12.5662814,Ejerlejlighed,96,0,2,2,2014,0,1769,85,1,1,5295000,11,2021
https://www.boliga.dk/bolig/1828739/hostrupsvej_4b_st_th_1950_frederiksberg_c,"Hostrupsvej 4B, st. th 1950 Frederiksberg C",56.0,10.0,Ejerlejlighed,83,0,4,0,1890,0,1351,75,1,1,5395000,11,2021
https://www.boliga.dk/bolig/1828872/richard_boones_vej_2_1_tv_2450_koebenhavn_sv,"Richard Boones Vej 2, 1. tv 2450 København SV",55.6759,12.5655,Ejerlejlighed,106,0,4,1,2009,0,2096,95,1,1,6000000,11,2021
https://www.boliga.dk/bolig/1828680/amager_strandvej_114c_12_mf_2300_koebenhavn_s,"Amager Strandvej 114C, 12. mf 2300 København S",55.6759,12.5655,Ejerlejlighed,85,0,3,12,2016,0,1935,72,1,1,7500000,11,2021
https://www.boliga.dk/bolig/1828613/aaboulevard_51_1_tv_1960_frederiksberg_c,"Åboulevard 51, 1. tv 1960 Frederiksberg C",56.0,10.0,Ejerlejlighed,165,0,5,1,1904,0,2039,153,1,1,8695000,11,2021
https://www.boliga.dk/bolig/1828561/christianehoej_63_1_mf_2860_soeborg,"Christianehøj 63, 1. mf 2860 Søborg",55.7302,12.5098,Ejerlejlighed,46,0,2,1,1943,0,676,46,1,1,1675000,11,2021
https://www.boliga.dk/bolig/1828344/fuglegaardsvaenget_69_st_tv_2820_gentofte,"Fuglegårdsvænget 69, st. tv 2820 Gentofte",55.749,12.546,Ejerlejlighed,52,0,2,0,1937,0,635,57,1,1,1795000,11,2021
https://www.boliga.dk/bolig/1828547/eremitageparken_325_1_c_2800_kongens_lyngby,"Eremitageparken 325, 1. c 2800 Kongens Lyngby",55.7704,12.5038,Ejerlejlighed,59,0,2,1,1972,0,1001,64,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1828315/havdrupvej_11__st_tv_2700_broenshoej,"Havdrupvej 11, st. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,54,0,2,0,1937,0,989,49,1,1,2095000,11,2021
https://www.boliga.dk/bolig/1828357/matthaeusgade_50_5_44_1666_koebenhavn_v,"Matthæusgade 50, 5. 44 1666 København V",55.6759,12.5655,Ejerlejlighed,47,0,1,5,1971,0,599,32,1,1,2095000,11,2021
https://www.boliga.dk/bolig/1828382/astrupvej_78_1_tv_2700_broenshoej,"Astrupvej 78, 1. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,56,0,2,1,1935,0,805,52,1,1,2195000,11,2021
https://www.boliga.dk/bolig/1828560/frederiksdalsvej_79_2_tv_2830_virum,"Frederiksdalsvej 79, 2. tv 2830 Virum",55.7949,12.451,Ejerlejlighed,54,0,2,2,1944,0,825,49,1,1,2225000,11,2021
https://www.boliga.dk/bolig/1828244/ordrup_jagtvej_42c_2_th_2920_charlottenlund,"Ordrup Jagtvej 42C, 2. th 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,58,0,2,2,1934,0,804,50,1,1,2350000,11,2021
https://www.boliga.dk/bolig/1828261/matthaeusgade_50_4_40_1666_koebenhavn_v,"Matthæusgade 50, 4. 40 1666 København V",55.6759,12.5655,Ejerlejlighed,47,0,2,4,1971,0,599,32,1,1,2395000,11,2021
https://www.boliga.dk/bolig/1828346/hvidovre_torv_2_2_tv_2650_hvidovre,"Hvidovre Torv 2, 2. tv 2650 Hvidovre",55.6572,12.4736,Ejerlejlighed,69,0,3,2,1947,0,810,63,1,1,2395000,11,2021
https://www.boliga.dk/bolig/1828347/wilkensvej_8_3_mf_2000_frederiksberg,"Wilkensvej 8, 3. mf 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,51,0,1,3,1981,0,1054,44,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1828356/slejpnersgade_6_1_4_2200_koebenhavn_n,"Slejpnersgade 6, 1. 4 2200 København N",55.6759,12.5655,Ejerlejlighed,42,0,2,1,1938,0,587,38,1,1,2500000,11,2021
https://www.boliga.dk/bolig/1828590/paerevangen_2_2_tv_smoerumnedre_2765_smoerum,"Pærevangen 2, 2. tv 2765 Smørum",55.7423,12.3028,Ejerlejlighed,112,0,4,2,1981,0,1622,109,2,1,2695000,11,2021
https://www.boliga.dk/bolig/1828394/stengade_52b_4_doerlejl_2_2200_koebenhavn_n,"Stengade 52B, 4. 2 2200 København N",55.6759,12.5655,Ejerlejlighed,49,0,2,4,1973,0,790,44,1,1,2794000,11,2021
https://www.boliga.dk/bolig/1828396/halsskovgade_2_4_doerlejl_410_2100_koebenhavn_oe,"Halsskovgade 2, 4. 410 2100 København Ø",55.7072921,12.5814587,Ejerlejlighed,49,0,2,4,1965,0,964,44,1,1,2895000,11,2021
https://www.boliga.dk/bolig/1828585/peter_bangs_vej_225_st_tv_2500_valby,"Peter Bangs Vej 225, st. tv 2500 Valby",55.6581,12.5241,Ejerlejlighed,54,0,2,0,1936,0,730,49,1,1,2895000,11,2021
https://www.boliga.dk/bolig/1828349/flaskegade_11_2_3_1799_koebenhavn_v,"Flaskegade 11, 2. 3 1799 København V",55.6645959,12.535988,Ejerlejlighed,68,0,2,2,2018,0,1364,54,1,1,3695000,11,2021
https://www.boliga.dk/bolig/1828397/borups_alle_247_2_th_2400_koebenhavn_nv,"Borups Allé 247, 2. th 2400 København NV",55.6759,12.5655,Ejerlejlighed,82,0,3,2,1921,0,1404,72,1,1,3695000,11,2021
https://www.boliga.dk/bolig/1828422/kirkebjerg_parkvej_2b__5_tv_2600_glostrup,"Kirkebjerg Parkvej 2B, 5. tv 2600 Glostrup",55.6667,12.4,Ejerlejlighed,110,0,4,5,2020,,0,100,1,1,4250000,11,2021
https://www.boliga.dk/bolig/1828544/platanvej_24_7_4_1810_frederiksberg_c,"Platanvej 24, 7. 4 1810 Frederiksberg C",55.246215,9.373778,Ejerlejlighed,78,0,2,7,1970,0,1366,65,1,1,4495000,11,2021
https://www.boliga.dk/bolig/1828372/reventlowsgade_20_mezz_tv_1651_koebenhavn_v,"Reventlowsgade 20, st. tv 1651 København V",55.6759,12.5655,Villa,0,0,,0,1887,0,1948, ,0,1,5295000,11,2021
https://www.boliga.dk/bolig/1828187/lindegaardsvej_38a_st_tv_2920_charlottenlund,"Lindegårdsvej 38A, st. tv 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,105,0,3,0,1991,0,2029,94,1,1,6750000,11,2021
https://www.boliga.dk/bolig/1828348/strandvejen_38_1_tv_2900_hellerup,"Strandvejen 38, 1. tv 2900 Hellerup",55.732,12.5709,Ejerlejlighed,123,0,4,1,1899,0,1615,114,1,1,8495000,11,2021
https://www.boliga.dk/bolig/1828183/vesterbrogade_54_3_1620_koebenhavn_v,"Vesterbrogade 54, 3. 1620 København V",55.6726625,12.5501706,Ejerlejlighed,249,0,7,3,1857,1900,3348,225,1,1,12500000,11,2021
https://www.boliga.dk/bolig/1828165/vejlegaardsparken_52_st_8_2665_vallensbaek_strand,"Vejlegårdsparken 52, st. 8 2665 Vallensbæk Strand",55.6167,12.35,Ejerlejlighed,49,0,2,0,1966,0,536,40,1,1,1595000,11,2021
https://www.boliga.dk/bolig/1828102/taastrup_hovedgade_24c_st_2630_taastrup,Taastrup Hovedgade 24C 2630 Taastrup,55.655275,12.305651,Ejerlejlighed,69,0,2,2,1940,1978,1068,60,1,1,2225000,11,2021
https://www.boliga.dk/bolig/1828056/ulrik_birchs_alle_56_1_tv_2300_koebenhavn_s,"Ulrik Birchs Allé 56, 1. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,51,0,2,1,1935,0,676,47,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1827794/bonkesvej_6_st_tv_2650_hvidovre,"Bonkesvej 6, st. tv 2650 Hvidovre",55.6572,12.4736,Ejerlejlighed,65,0,3,0,1948,0,718,60,1,1,2298000,11,2021
https://www.boliga.dk/bolig/1816676/plantevej_27__2_th_2870_dyssegaard_,"Plantevej 27, 2. th 2870 Dyssegård",55.7728,12.494,Ejerlejlighed,53,0,2,2,1938,0,617,53,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1781500/kabbelejevej_11__1_tv_2700_broenshoej,"Kabbelejevej 11, 1. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,56,0,2,1,1935,0,1093,52,1,1,1795000,11,2021
https://www.boliga.dk/bolig/1824000/gentoftegade_110__st_2820_gentofte,"Gentoftegade 110, st. 2820 Gentofte",55.739872,12.540032,Ejerlejlighed,97,0,4,0,1937,0,2113,115,1,1,4595000,11,2021
https://www.boliga.dk/bolig/1816676/plantevej_27__2_th_2870_dyssegaard_,"Plantevej 27, 2. th 2870 Dyssegård",55.7728,12.494,Ejerlejlighed,53,0,2,2,1938,0,617,53,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1781500/kabbelejevej_11__1_tv_2700_broenshoej,"Kabbelejevej 11, 1. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,56,0,2,1,1935,0,1093,52,1,1,1795000,11,2021
https://www.boliga.dk/bolig/1824000/gentoftegade_110__st_2820_gentofte,"Gentoftegade 110, st. 2820 Gentofte",55.739872,12.540032,Ejerlejlighed,97,0,4,0,1937,0,2113,115,1,1,4595000,11,2021
https://www.boliga.dk/bolig/1827893/amsterdamvej_3_1_th_2300_koebenhavn_s,"Amsterdamvej 3, 1. th 2300 København S",55.6759,12.5655,Ejerlejlighed,58,0,2,1,1929,0,930,51,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1827889/oestbanegade_35_st_1_2100_koebenhavn_oe,"Østbanegade 35, st. 1 2100 København Ø",55.6759,12.5655,Ejerlejlighed,57,0,2,0,1931,0,1292,54,1,1,2950000,11,2021
https://www.boliga.dk/bolig/1827875/hesseloegade_42__st_4_2100_koebenhavn_oe,"Hesseløgade 42, st. 4 2100 København Ø",55.6759,12.5655,Ejerlejlighed,60,0,2,0,1944,0,999,55,1,1,2995000,11,2021
https://www.boliga.dk/bolig/1827784/krudttaarnsvej_23_1_th_2791_dragoer,"Krudttårnsvej 23, 1. th 2791 Dragør",55.5945,12.6664,Ejerlejlighed,76,0,3,1,1954,0,1304,71,1,1,2999000,11,2021
https://www.boliga.dk/bolig/1827951/gernersgade_7_st_tv_1319_koebenhavn_k,"Gernersgade 7, st. tv 1319 København K",55.6759,12.5655,Ejerlejlighed,36,0,2,0,1854,1977,873,31,1,1,3050000,11,2021
https://www.boliga.dk/bolig/1827872/soeagerparken_1__3_14_2670_greve,"Søagerparken 1, 3. 14 2670 Greve",55.5833,12.3,Ejerlejlighed,81,0,3,3,1972,0,921,81,1,1,3250000,11,2021
https://www.boliga.dk/bolig/1827939/toftegaards_alle_47_2_th_2500_valby,"Toftegårds Allé 47, 2. th 2500 Valby",55.6581,12.5241,Ejerlejlighed,98,0,4,2,1932,0,1467,90,1,1,4295000,11,2021
https://www.boliga.dk/bolig/1827942/dronningensgade_42_1_3_1420_koebenhavn_k,"Dronningensgade 42, 1. 3 1420 København K",55.6717222,12.5915282,Ejerlejlighed,54,0,1,1,1962,0,1039,44,1,1,4295000,11,2021
https://www.boliga.dk/bolig/1828065/trelleborggade_15_2_6_2150_nordhavn,"Trelleborggade 15, 2. 6 2150 Nordhavn",55.706866,12.594428,Ejerlejlighed,73,0,2,2,1927,0,1631,63,1,1,4295000,11,2021
https://www.boliga.dk/bolig/1827943/dronningensgade_42_2_4_1420_koebenhavn_k,"Dronningensgade 42, 2. 4 1420 København K",55.6759,12.5655,Ejerlejlighed,54,0,1,2,1962,0,1039,44,1,1,4350000,11,2021
https://www.boliga.dk/bolig/1827944/dronningensgade_42_1_6_1420_koebenhavn_k,"Dronningensgade 42, 1. 6 1420 København K",55.6759,12.5655,Ejerlejlighed,59,0,1,1,1962,0,786,49,1,1,4350000,11,2021
https://www.boliga.dk/bolig/1827949/ved_moellen_1c_2970_hoersholm,Ved Møllen 1C 2970 Hørsholm,55.876701,12.496901,Ejerlejlighed,111,0,3,1,1773,1984,1629,111,1,1,4350000,11,2021
https://www.boliga.dk/bolig/1827792/drechselsgade_12_1__nr_3_2300_koebenhavn_s,"Drechselsgade 12, 1. 3 2300 København S",55.6579045,12.567972,Ejerlejlighed,80,0,2,1,0,0,592,65,1,1,4495000,11,2021
https://www.boliga.dk/bolig/1827845/lily_brobergs_vej_55_2_th_2500_valby,"Lily Brobergs Vej 55, 2. th 2500 Valby",55.6581,12.5241,Ejerlejlighed,93,0,3,2,2014,0,2146,79,1,1,4500000,11,2021
https://www.boliga.dk/bolig/1828089/gasvaerksvej_18b_1_1656_koebenhavn_v,"Gasværksvej 18B, 1. 1656 København V",55.6712279,12.5567671,Ejerlejlighed,80,0,2,1,1897,0,1669,72,1,1,4650000,11,2021
https://www.boliga.dk/bolig/1827844/noerre_farimagsgade_49_st_mf_1364_koebenhavn_k,"Nørre Farimagsgade 49, st. mf 1364 København K",55.683792,12.566611,Ejerlejlighed,107,0,3,0,1878,,513,96,1,1,5950000,11,2021
https://www.boliga.dk/bolig/1827890/biens_alle_18_1_2300_koebenhavn_s,"Biens Allé 18, 1. 2300 København S",55.650587,12.6173744,Ejerlejlighed,143,0,5,1,1913,1969,2696,134,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1827891/biens_alle_18_2_2300_koebenhavn_s,"Biens Allé 18, 2. 2300 København S",55.650587,12.6173744,Ejerlejlighed,122,0,5,2,1913,1969,2024,145,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1827892/biens_alle_18_st_2300_koebenhavn_s, ,55.670249,10.3333283, , , , , , , , , , , ,6595000,11,2021
https://www.boliga.dk/bolig/1828090/christian_richardts_vej_2_1_tv_1951_frederiksberg_c,"Christian Richardts Vej 2, 1. tv 1951 Frederiksberg C",56.0,10.0,Ejerlejlighed,97,0,3,1,1898,0,1500,87,1,1,6695000,11,2021
https://www.boliga.dk/bolig/1828063/ernie_wilkins_vej_27_4_th_2450_koebenhavn_sv,"Ernie Wilkins Vej 27, 4. th 2450 København SV",55.6759,12.5655,Ejerlejlighed,94,0,3,4,2006,0,1787,84,1,1,6795000,11,2021
https://www.boliga.dk/bolig/1827686/tinghoejvej_42_7_doerlejl_3_2860_soeborg,"Tinghøjvej 42, 7. 3 2860 Søborg",56.513101,9.547819,Villa,0,0,0,7,1963,0,521, ,0,0,1495000,11,2021
https://www.boliga.dk/bolig/1827480/nattergalevej_38_3_tv_2400_koebenhavn_nv,"Nattergalevej 38, 3. tv 2400 København NV",55.6759,12.5655,Ejerlejlighed,51,0,2,3,1937,0,963,47,1,1,1695000,11,2021
https://www.boliga.dk/bolig/1827637/soeborg_hovedgade_73_1_3_2860_soeborg,"Søborg Hovedgade 73, 1. 3 2860 Søborg",55.7423248,12.4947248,Ejerlejlighed,43,0,2,1,1961,0,457,41,1,1,1825000,11,2021
https://www.boliga.dk/bolig/1827682/frederikssundsvej_392_st_tv_2700_broenshoej,"Frederikssundsvej 392, st. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,72,0,3,0,1954,,1280,66,1,1,1950000,11,2021
https://www.boliga.dk/bolig/1827647/roskildevej_266_2_mf_2610_roedovre,"Roskildevej 266, 2. mf 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,62,0,2,2,1938,0,598,57,1,1,2195000,11,2021
https://www.boliga.dk/bolig/1827645/hyacintgaarden_1_st_tv_2300_koebenhavn_s,"Hyacintgården 1, st. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,59,0,2,0,1968,,881,56,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1827581/birkedommervej_19__3_tv_2400_koebenhavn_nv,"Birkedommervej 19, 3. tv 2400 København NV",55.6759,12.5655,Ejerlejlighed,59,0,3,3,1933,0,944,52,1,1,2595000,11,2021
https://www.boliga.dk/bolig/1827644/bremensgade_29_2_th_2300_koebenhavn_s,"Bremensgade 29, 2. th 2300 København S",55.6759,12.5655,Ejerlejlighed,62,0,2,2,1939,0,855,57,1,1,2795000,11,2021
https://www.boliga.dk/bolig/1827650/ahornsgade_9_1_tv_2200_koebenhavn_n,"Ahornsgade 9, 1. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,47,0,2,1,1886,,877,36,1,1,2998000,11,2021
https://www.boliga.dk/bolig/1827689/eremitageparken_321_2_doerlejl_a_2800_kongens_lyngby,"Eremitageparken 321, 2. a 2800 Kongens Lyngby",55.7704,12.5038,Ejerlejlighed,84,0,3,2,1972,0,1379,85,1,1,3299000,11,2021
https://www.boliga.dk/bolig/1827457/ordrupvej_108_3_mf_2920_charlottenlund,"Ordrupvej 108, 3. mf 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,51,0,2,3,1985,0,946,43,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1827646/lynettevej_5_2_tv_2300_koebenhavn_s,"Lynettevej 5, 2. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,70,0,3,2,1935,0,904,62,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1827595/willy_brandts_vej_9_4_th_2450_koebenhavn_sv,"Willy Brandts Vej 9, 4. th 2450 København SV",55.6759,12.5655,Ejerlejlighed,58,0,2,4,2018,0,1320,50,1,1,3895000,11,2021
https://www.boliga.dk/bolig/1827481/poul_reichhardts_vej_6_st_tv_2500_valby,"Poul Reichhardts Vej 6, st. tv 2500 Valby",55.6581,12.5241,Ejerlejlighed,89,0,4,0,2009,0,1802,75,1,1,4122500,11,2021
